customer_id,age,age_group,gender,item_purchased,category,purchase_amount_usd,loc,region,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,purchase_frequency_days
2080,32,Adult,Male,Jeans,Clothing,24,Montana,West,L,Violet,Summer,3.1,No,Next Day Air,No,16,PayPal,Quarterly,90
2081,29,Young Adult,Male,Sunglasses,Accessories,47,South Dakota,Midwest,S,Gray,Fall,3.5,No,Free Shipping,No,17,Debit Card,Bi-Weekly,14
2082,24,Young Adult,Male,Coat,Outerwear,78,Alabama,South,S,Cyan,Spring,4.3,No,Standard,No,48,Bank Transfer,Bi-Weekly,14
2083,41,Adult,Male,Jeans,Clothing,89,Arkansas,South,M,Yellow,Summer,2.9,No,Free Shipping,No,28,Venmo,Every 3 Months,90
2084,41,Adult,Male,Scarf,Accessories,59,Mississippi,South,L,Orange,Fall,2.7,No,Store Pickup,No,26,Credit Card,Fortnightly,14
2085,32,Adult,Male,Blouse,Clothing,94,Vermont,Northeast,S,Brown,Summer,4,No,Standard,No,43,Bank Transfer,Quarterly,90
2086,69,Senior,Male,Jeans,Clothing,49,New York,Northeast,M,Teal,Fall,4.6,No,Free Shipping,No,38,Debit Card,Weekly,7
2087,65,Senior,Male,Dress,Clothing,89,North Dakota,Midwest,L,Beige,Summer,4.7,No,2-Day Shipping,No,36,Cash,Every 3 Months,90
2088,54,Middle-aged,Male,Hat,Accessories,91,Wisconsin,Midwest,M,Blue,Summer,4.7,No,Standard,No,1,Credit Card,Weekly,7
2089,39,Adult,Male,Sandals,Footwear,89,California,West,L,Orange,Spring,4,No,Standard,No,49,Debit Card,Annually,365
2090,37,Adult,Male,Jacket,Outerwear,57,Maryland,South,L,Gold,Spring,3.6,No,Free Shipping,No,41,Credit Card,Every 3 Months,90
2091,51,Middle-aged,Male,Socks,Clothing,71,Massachusetts,Northeast,S,Teal,Winter,3.4,No,Free Shipping,No,21,Debit Card,Monthly,30
2092,26,Young Adult,Male,Jeans,Clothing,97,Washington,West,XL,Beige,Fall,3,No,Next Day Air,No,24,Bank Transfer,Quarterly,90
2093,42,Adult,Male,Sandals,Footwear,45,Minnesota,Midwest,M,Silver,Fall,2.6,No,Next Day Air,No,27,Bank Transfer,Weekly,7
2094,21,Young Adult,Male,Dress,Clothing,91,Washington,West,M,Maroon,Spring,4.2,No,Store Pickup,No,4,Debit Card,Annually,365
2095,53,Middle-aged,Male,Socks,Clothing,25,South Carolina,South,M,Indigo,Spring,3.4,No,Standard,No,19,Venmo,Annually,365
2096,36,Adult,Male,Hoodie,Clothing,63,New Mexico,West,M,Gray,Fall,4,No,Store Pickup,No,1,Bank Transfer,Fortnightly,14
2097,21,Young Adult,Male,Dress,Clothing,52,North Carolina,South,L,Blue,Summer,4.7,No,Free Shipping,No,27,Debit Card,Annually,365
2098,33,Adult,Male,Sneakers,Footwear,43,Iowa,Midwest,S,Cyan,Winter,3.9,No,Next Day Air,No,5,Credit Card,Weekly,7
2099,49,Middle-aged,Male,T-shirt,Clothing,28,Louisiana,South,M,White,Summer,3.3,No,2-Day Shipping,No,20,Venmo,Quarterly,90
2100,31,Young Adult,Male,T-shirt,Clothing,78,Oklahoma,South,L,Green,Summer,2.9,No,Express,No,50,PayPal,Annually,365
2101,68,Senior,Male,Sweater,Clothing,31,Michigan,Midwest,M,Silver,Spring,4.4,No,Free Shipping,No,36,Cash,Fortnightly,14
2102,49,Middle-aged,Male,Shirt,Clothing,23,Oregon,West,M,Blue,Winter,3.6,No,Next Day Air,No,12,Bank Transfer,Bi-Weekly,14
2103,23,Young Adult,Male,Hat,Accessories,25,Idaho,West,M,Brown,Spring,4.5,No,Store Pickup,No,23,Cash,Monthly,30
2104,30,Young Adult,Male,Pants,Clothing,86,Indiana,Midwest,S,Red,Summer,3.7,No,Store Pickup,No,21,Venmo,Weekly,7
2105,53,Middle-aged,Male,Shoes,Footwear,88,New Mexico,West,M,Gold,Spring,2.8,No,Free Shipping,No,47,Venmo,Weekly,7
2106,65,Senior,Male,Gloves,Accessories,35,South Carolina,South,M,Silver,Spring,4.5,No,Free Shipping,No,38,Venmo,Bi-Weekly,14
2107,60,Senior,Male,Jewelry,Accessories,34,Vermont,Northeast,M,Gray,Fall,4.4,No,Standard,No,40,Credit Card,Every 3 Months,90
2108,46,Middle-aged,Male,Pants,Clothing,75,Delaware,South,M,Black,Winter,3.3,No,Standard,No,35,PayPal,Quarterly,90
2109,54,Middle-aged,Male,Hoodie,Clothing,46,North Dakota,Midwest,XL,Beige,Winter,4.2,No,Express,No,4,Credit Card,Quarterly,90
2110,59,Senior,Male,Jewelry,Accessories,31,California,West,L,Peach,Fall,2.7,No,Free Shipping,No,28,Venmo,Every 3 Months,90
2111,52,Middle-aged,Male,Socks,Clothing,93,Montana,West,L,Cyan,Spring,3.9,No,Store Pickup,No,36,Debit Card,Every 3 Months,90
2112,41,Adult,Male,Sunglasses,Accessories,85,Missouri,Midwest,XL,Pink,Spring,2.6,No,Free Shipping,No,15,Bank Transfer,Annually,365
2113,43,Adult,Male,Belt,Accessories,68,Tennessee,South,M,Lavender,Fall,4.5,No,2-Day Shipping,No,7,Cash,Fortnightly,14
2114,63,Senior,Male,Dress,Clothing,40,Virginia,South,M,Brown,Spring,2.7,No,Store Pickup,No,29,PayPal,Every 3 Months,90
2115,37,Adult,Male,Shirt,Clothing,51,Vermont,Northeast,M,Magenta,Winter,2.9,No,Standard,No,12,Debit Card,Annually,365
2116,44,Adult,Male,Scarf,Accessories,85,Rhode Island,Northeast,M,Violet,Winter,3.4,No,Store Pickup,No,16,Bank Transfer,Bi-Weekly,14
2117,67,Senior,Male,Jacket,Outerwear,23,Kansas,Midwest,M,Teal,Summer,2.9,No,Express,No,50,Debit Card,Bi-Weekly,14
2118,27,Young Adult,Male,Dress,Clothing,28,Colorado,West,L,Brown,Summer,3.8,No,Free Shipping,No,11,Debit Card,Annually,365
2119,60,Senior,Male,Socks,Clothing,44,Georgia,South,M,Olive,Fall,4.2,No,2-Day Shipping,No,28,Debit Card,Quarterly,90
2120,58,Senior,Male,Jewelry,Accessories,57,Nebraska,Midwest,M,Indigo,Spring,3.5,No,Store Pickup,No,36,Venmo,Bi-Weekly,14
2121,53,Middle-aged,Male,Scarf,Accessories,98,Missouri,Midwest,S,Red,Fall,3.1,No,Next Day Air,No,38,PayPal,Quarterly,90
2122,43,Adult,Male,Backpack,Accessories,68,Alaska,West,M,Olive,Winter,3.5,No,2-Day Shipping,No,32,Bank Transfer,Monthly,30
2123,32,Adult,Male,Jacket,Outerwear,36,Virginia,South,L,Teal,Fall,4,No,Express,No,42,Debit Card,Weekly,7
2124,54,Middle-aged,Male,Coat,Outerwear,71,Nebraska,Midwest,L,Cyan,Spring,3.7,No,Express,No,22,Debit Card,Bi-Weekly,14
2125,47,Middle-aged,Male,Skirt,Clothing,60,Rhode Island,Northeast,M,Teal,Fall,4.2,No,Next Day Air,No,22,Venmo,Quarterly,90
2126,57,Middle-aged,Male,Coat,Outerwear,87,New Hampshire,Northeast,M,Beige,Fall,4.8,No,Store Pickup,No,31,PayPal,Quarterly,90
2127,63,Senior,Male,Shoes,Footwear,38,Alabama,South,XL,Magenta,Winter,4.1,No,Express,No,28,Credit Card,Monthly,30
2128,70,Senior,Male,Boots,Footwear,45,North Carolina,South,M,Indigo,Spring,4.5,No,2-Day Shipping,No,40,Debit Card,Weekly,7
2129,62,Senior,Male,Coat,Outerwear,47,New Mexico,West,L,Cyan,Fall,2.7,No,2-Day Shipping,No,21,PayPal,Weekly,7
2130,40,Adult,Male,Skirt,Clothing,57,Minnesota,Midwest,L,Orange,Fall,2.8,No,Store Pickup,No,12,PayPal,Every 3 Months,90
2131,25,Young Adult,Male,Backpack,Accessories,68,Arizona,West,L,Violet,Summer,3.7,No,Free Shipping,No,33,Credit Card,Annually,365
2132,19,Young Adult,Male,Shorts,Clothing,52,Montana,West,M,Red,Fall,3.6,No,Express,No,9,Bank Transfer,Fortnightly,14
2133,25,Young Adult,Male,Skirt,Clothing,87,Vermont,Northeast,M,Magenta,Fall,4.7,No,2-Day Shipping,No,15,Debit Card,Weekly,7
2134,21,Young Adult,Male,Hat,Accessories,34,Maine,Northeast,M,Olive,Summer,3.8,No,Standard,No,13,Bank Transfer,Annually,365
2135,55,Middle-aged,Male,Sandals,Footwear,41,Virginia,South,XL,Maroon,Winter,2.9,No,Standard,No,35,Credit Card,Fortnightly,14
2136,34,Adult,Male,Sunglasses,Accessories,94,California,West,S,Yellow,Winter,4.6,No,Next Day Air,No,1,Debit Card,Every 3 Months,90
2137,47,Middle-aged,Male,Sunglasses,Accessories,93,New York,Northeast,M,Red,Summer,2.8,No,Standard,No,25,Bank Transfer,Fortnightly,14
2138,27,Young Adult,Male,Socks,Clothing,51,Indiana,Midwest,XL,Purple,Winter,4.6,No,2-Day Shipping,No,20,Credit Card,Every 3 Months,90
2139,67,Senior,Male,Sweater,Clothing,42,Mississippi,South,M,Teal,Fall,2.8,No,Next Day Air,No,36,Venmo,Quarterly,90
2140,40,Adult,Male,Boots,Footwear,95,New York,Northeast,M,Red,Winter,3,No,Free Shipping,No,33,Cash,Weekly,7
2141,53,Middle-aged,Male,Handbag,Accessories,90,New Mexico,West,M,Brown,Fall,3.7,No,Standard,No,36,Cash,Fortnightly,14
2142,24,Young Adult,Male,Dress,Clothing,98,Kentucky,South,M,Peach,Winter,4.1,No,2-Day Shipping,No,32,PayPal,Annually,365
2143,47,Middle-aged,Male,Hat,Accessories,39,North Dakota,Midwest,M,Maroon,Winter,4.3,No,Next Day Air,No,21,Venmo,Quarterly,90
2144,53,Middle-aged,Male,Sandals,Footwear,66,Arkansas,South,L,Red,Fall,3.8,No,Next Day Air,No,48,Venmo,Bi-Weekly,14
2145,47,Middle-aged,Male,Shoes,Footwear,23,Maryland,South,L,Orange,Winter,3.7,No,Free Shipping,No,25,PayPal,Quarterly,90
2146,38,Adult,Male,Skirt,Clothing,73,Connecticut,Northeast,S,White,Winter,4.8,No,Standard,No,32,PayPal,Annually,365
2147,48,Middle-aged,Male,Sunglasses,Accessories,23,Utah,West,XL,White,Summer,4.6,No,Standard,No,45,PayPal,Every 3 Months,90
2148,47,Middle-aged,Male,Skirt,Clothing,43,Missouri,Midwest,S,Charcoal,Fall,4.8,No,Standard,No,4,Cash,Fortnightly,14
2149,19,Young Adult,Male,T-shirt,Clothing,45,Nebraska,Midwest,XL,Turquoise,Winter,4.6,No,2-Day Shipping,No,19,PayPal,Bi-Weekly,14
2150,38,Adult,Male,Sandals,Footwear,21,Hawaii,West,L,Orange,Winter,4,No,Standard,No,1,Bank Transfer,Weekly,7
2151,57,Middle-aged,Male,Shirt,Clothing,40,Illinois,Midwest,M,Orange,Spring,2.6,No,2-Day Shipping,No,12,Cash,Weekly,7
2152,70,Senior,Male,Jeans,Clothing,58,Vermont,Northeast,L,Brown,Fall,2.6,No,2-Day Shipping,No,18,Venmo,Monthly,30
2153,38,Adult,Male,Shorts,Clothing,48,New Jersey,Northeast,L,Magenta,Summer,4.5,No,Next Day Air,No,43,Bank Transfer,Bi-Weekly,14
2154,35,Adult,Male,Shirt,Clothing,94,Kentucky,South,M,Violet,Fall,4.2,No,Free Shipping,No,31,PayPal,Annually,365
2155,46,Middle-aged,Male,Scarf,Accessories,74,Wyoming,West,M,Violet,Spring,3.4,No,Store Pickup,No,33,Cash,Every 3 Months,90
2156,32,Adult,Male,Handbag,Accessories,51,Hawaii,West,L,Yellow,Fall,3.7,No,Store Pickup,No,46,PayPal,Monthly,30
2157,38,Adult,Male,Skirt,Clothing,83,Missouri,Midwest,M,Maroon,Winter,3.6,No,Next Day Air,No,41,Debit Card,Bi-Weekly,14
2158,41,Adult,Male,Handbag,Accessories,68,Mississippi,South,L,Turquoise,Winter,4,No,Next Day Air,No,41,Venmo,Fortnightly,14
2159,19,Young Adult,Male,Gloves,Accessories,84,Massachusetts,Northeast,XL,Olive,Spring,4.6,No,Standard,No,9,Bank Transfer,Fortnightly,14
2160,18,Young Adult,Male,Shirt,Clothing,58,Louisiana,South,M,Peach,Fall,3,No,Free Shipping,No,34,Cash,Annually,365
2161,45,Middle-aged,Male,Blouse,Clothing,92,West Virginia,South,L,Charcoal,Winter,3.3,No,Express,No,21,PayPal,Annually,365
2162,23,Young Adult,Male,Dress,Clothing,69,Washington,West,S,Peach,Summer,3.8,No,Express,No,5,Debit Card,Fortnightly,14
2163,60,Senior,Male,Shorts,Clothing,48,Oregon,West,S,Black,Summer,2.7,No,Free Shipping,No,32,PayPal,Weekly,7
2164,52,Middle-aged,Male,Shoes,Footwear,60,New York,Northeast,L,Gray,Spring,4.5,No,Express,No,44,Bank Transfer,Monthly,30
2165,42,Adult,Male,Sandals,Footwear,20,Iowa,Midwest,S,Olive,Winter,4.8,No,Next Day Air,No,46,PayPal,Bi-Weekly,14
2166,29,Young Adult,Male,Pants,Clothing,55,Idaho,West,M,Turquoise,Summer,4.2,No,Express,No,42,Credit Card,Every 3 Months,90
2167,31,Young Adult,Male,Jacket,Outerwear,88,New Jersey,Northeast,S,Purple,Spring,3.5,No,Express,No,50,Credit Card,Bi-Weekly,14
2168,30,Young Adult,Male,Skirt,Clothing,48,Ohio,Midwest,L,Green,Winter,4.9,No,Standard,No,33,Venmo,Fortnightly,14
2169,23,Young Adult,Male,Handbag,Accessories,74,Connecticut,Northeast,M,Beige,Spring,4.1,No,Next Day Air,No,32,Cash,Quarterly,90
2170,31,Young Adult,Male,Coat,Outerwear,42,Florida,South,M,Brown,Fall,2.9,No,Next Day Air,No,32,Bank Transfer,Bi-Weekly,14
2171,40,Adult,Male,Sweater,Clothing,32,South Carolina,South,M,Turquoise,Fall,4,No,Next Day Air,No,37,Venmo,Every 3 Months,90
2172,39,Adult,Male,Shorts,Clothing,98,Missouri,Midwest,M,Yellow,Summer,4.6,No,Store Pickup,No,9,Cash,Fortnightly,14
2173,28,Young Adult,Male,Skirt,Clothing,89,Rhode Island,Northeast,S,Lavender,Fall,2.8,No,Store Pickup,No,6,PayPal,Fortnightly,14
2174,23,Young Adult,Male,Gloves,Accessories,97,Delaware,South,S,Cyan,Summer,5,No,2-Day Shipping,No,36,Venmo,Quarterly,90
2175,42,Adult,Male,Backpack,Accessories,49,Colorado,West,S,Olive,Spring,2.9,No,Store Pickup,No,1,Cash,Annually,365
2176,68,Senior,Male,Dress,Clothing,50,Nebraska,Midwest,M,Silver,Spring,3.3,No,Free Shipping,No,48,Credit Card,Fortnightly,14
2177,24,Young Adult,Male,Belt,Accessories,91,Vermont,Northeast,S,Red,Winter,3.4,No,2-Day Shipping,No,44,Debit Card,Quarterly,90
2178,24,Young Adult,Male,Gloves,Accessories,93,Montana,West,XL,Green,Winter,3,No,Express,No,9,PayPal,Bi-Weekly,14
2179,21,Young Adult,Male,Jewelry,Accessories,98,Florida,South,M,Gold,Summer,4.7,No,Standard,No,32,Venmo,Annually,365
2180,49,Middle-aged,Male,Socks,Clothing,82,Delaware,South,L,Lavender,Fall,2.9,No,Next Day Air,No,14,PayPal,Monthly,30
2181,41,Adult,Male,Coat,Outerwear,37,Connecticut,Northeast,M,Yellow,Summer,4.1,No,Store Pickup,No,43,Cash,Quarterly,90
2182,22,Young Adult,Male,Handbag,Accessories,63,Hawaii,West,M,Black,Fall,3.2,No,Free Shipping,No,32,Bank Transfer,Bi-Weekly,14
2183,42,Adult,Male,Blouse,Clothing,99,New Mexico,West,M,Maroon,Winter,2.7,No,Store Pickup,No,26,Venmo,Bi-Weekly,14
2184,30,Young Adult,Male,Shorts,Clothing,37,Kansas,Midwest,M,Maroon,Spring,4.7,No,Store Pickup,No,2,Cash,Monthly,30
2185,38,Adult,Male,Shoes,Footwear,34,Nevada,West,S,Gold,Spring,3.2,No,Free Shipping,No,16,PayPal,Every 3 Months,90
2186,40,Adult,Male,Shorts,Clothing,32,North Carolina,South,M,Violet,Winter,2.5,No,Express,No,50,Debit Card,Every 3 Months,90
2187,55,Middle-aged,Male,Sandals,Footwear,23,New Mexico,West,XL,Teal,Winter,4.3,No,Next Day Air,No,6,PayPal,Every 3 Months,90
2188,37,Adult,Male,Blouse,Clothing,78,Idaho,West,M,Violet,Spring,4.4,No,Free Shipping,No,20,PayPal,Annually,365
2189,41,Adult,Male,Coat,Outerwear,54,California,West,M,Brown,Winter,4.7,No,Next Day Air,No,9,Credit Card,Weekly,7
2190,38,Adult,Male,Blouse,Clothing,94,Wisconsin,Midwest,XL,Brown,Fall,4,No,Express,No,47,Credit Card,Bi-Weekly,14
2191,42,Adult,Male,Belt,Accessories,75,Alaska,West,S,Maroon,Spring,4.6,No,Express,No,33,Credit Card,Annually,365
2192,26,Young Adult,Male,Blouse,Clothing,69,Pennsylvania,Northeast,S,Maroon,Summer,3.8,No,Next Day Air,No,46,Cash,Bi-Weekly,14
2193,41,Adult,Male,Scarf,Accessories,35,Virginia,South,L,Yellow,Winter,3.2,No,Next Day Air,No,9,Credit Card,Monthly,30
2194,27,Young Adult,Male,Shirt,Clothing,78,California,West,L,Turquoise,Spring,5,No,Express,No,8,PayPal,Monthly,30
2195,61,Senior,Male,Socks,Clothing,29,Kentucky,South,M,Silver,Summer,3.5,No,Standard,No,48,Bank Transfer,Quarterly,90
2196,58,Senior,Male,Jeans,Clothing,62,New York,Northeast,M,Brown,Fall,3.7,No,Next Day Air,No,2,Cash,Monthly,30
2197,25,Young Adult,Male,Dress,Clothing,58,Vermont,Northeast,M,Gray,Spring,4.8,No,Next Day Air,No,31,PayPal,Weekly,7
2198,33,Adult,Male,Boots,Footwear,88,Pennsylvania,Northeast,M,Indigo,Summer,3.7,No,2-Day Shipping,No,40,Venmo,Monthly,30
2199,57,Middle-aged,Male,Scarf,Accessories,80,New York,Northeast,L,Turquoise,Summer,3.5,No,Free Shipping,No,35,Venmo,Monthly,30
2200,39,Adult,Male,Scarf,Accessories,47,North Carolina,South,M,Maroon,Summer,4.9,No,Store Pickup,No,40,Debit Card,Monthly,30
2201,60,Senior,Male,Gloves,Accessories,51,Wyoming,West,L,Charcoal,Summer,4.7,No,Next Day Air,No,27,Debit Card,Every 3 Months,90
2202,39,Adult,Male,Pants,Clothing,25,Ohio,Midwest,L,Peach,Spring,4.9,No,2-Day Shipping,No,10,Venmo,Annually,365
2203,42,Adult,Male,Dress,Clothing,36,Alabama,South,M,Red,Summer,4.3,No,Next Day Air,No,23,Credit Card,Weekly,7
2204,53,Middle-aged,Male,Dress,Clothing,79,Rhode Island,Northeast,M,Indigo,Winter,3.1,No,Free Shipping,No,32,Cash,Quarterly,90
2205,20,Young Adult,Male,Jeans,Clothing,41,Oregon,West,S,Lavender,Winter,3.4,No,2-Day Shipping,No,6,Debit Card,Monthly,30
2206,46,Middle-aged,Male,Sweater,Clothing,68,North Dakota,Midwest,XL,Red,Fall,2.7,No,Express,No,27,PayPal,Weekly,7
2207,46,Middle-aged,Male,Sandals,Footwear,51,Illinois,Midwest,L,Green,Spring,2.6,No,Store Pickup,No,25,Bank Transfer,Fortnightly,14
2208,69,Senior,Male,Handbag,Accessories,38,New Mexico,West,M,Gray,Fall,2.9,No,Next Day Air,No,11,Credit Card,Annually,365
2209,28,Young Adult,Male,Scarf,Accessories,46,Colorado,West,XL,Violet,Summer,2.7,No,2-Day Shipping,No,23,PayPal,Monthly,30
2210,42,Adult,Male,Sandals,Footwear,20,Utah,West,XL,Beige,Summer,4.5,No,2-Day Shipping,No,44,Bank Transfer,Quarterly,90
2211,30,Young Adult,Male,Sunglasses,Accessories,25,Virginia,South,M,Orange,Summer,3.1,No,Store Pickup,No,35,PayPal,Fortnightly,14
2212,50,Middle-aged,Male,Sweater,Clothing,89,Maine,Northeast,L,Purple,Winter,3.2,No,Free Shipping,No,45,Debit Card,Every 3 Months,90
2213,59,Senior,Male,Pants,Clothing,77,Nebraska,Midwest,M,Brown,Winter,3.3,No,Next Day Air,No,22,Bank Transfer,Quarterly,90
2214,54,Middle-aged,Male,Hat,Accessories,94,Hawaii,West,M,Maroon,Fall,2.9,No,Express,No,18,Debit Card,Quarterly,90
2215,50,Middle-aged,Male,Belt,Accessories,100,Idaho,West,L,Gold,Fall,4.1,No,Standard,No,20,Debit Card,Weekly,7
2216,25,Young Adult,Male,Sandals,Footwear,96,West Virginia,South,M,Indigo,Winter,2.7,No,Express,No,28,Credit Card,Fortnightly,14
2217,41,Adult,Male,Pants,Clothing,36,Vermont,Northeast,XL,Silver,Winter,4,No,Store Pickup,No,15,Venmo,Bi-Weekly,14
2218,35,Adult,Male,Jewelry,Accessories,27,Indiana,Midwest,XL,Red,Fall,2.6,No,Store Pickup,No,42,Bank Transfer,Fortnightly,14
2219,67,Senior,Male,Sunglasses,Accessories,67,Idaho,West,M,Magenta,Winter,3.5,No,Store Pickup,No,20,Debit Card,Quarterly,90
2220,33,Adult,Male,Blouse,Clothing,91,Minnesota,Midwest,S,Purple,Fall,2.8,No,Store Pickup,No,16,Bank Transfer,Fortnightly,14
2221,19,Young Adult,Male,Belt,Accessories,62,Wyoming,West,XL,Beige,Fall,4.5,No,Store Pickup,No,47,Cash,Annually,365
2222,25,Young Adult,Male,Shorts,Clothing,88,Kansas,Midwest,XL,White,Fall,3,No,Free Shipping,No,34,Credit Card,Annually,365
2223,32,Adult,Male,Pants,Clothing,66,Georgia,South,M,Teal,Summer,4.4,No,Store Pickup,No,30,Credit Card,Weekly,7
2224,30,Young Adult,Male,Sandals,Footwear,65,Kansas,Midwest,M,Gray,Fall,4.7,No,Next Day Air,No,5,PayPal,Quarterly,90
2225,18,Young Adult,Male,Gloves,Accessories,25,Nebraska,Midwest,L,Charcoal,Winter,4.3,No,Standard,No,38,Cash,Quarterly,90
2226,38,Adult,Male,Belt,Accessories,64,Washington,West,S,Olive,Spring,4.8,No,Free Shipping,No,18,Credit Card,Annually,365
2227,22,Young Adult,Male,Shirt,Clothing,72,Missouri,Midwest,L,Blue,Spring,4.8,No,Store Pickup,No,28,Cash,Annually,365
2228,40,Adult,Male,Scarf,Accessories,74,Washington,West,S,Gray,Summer,4.4,No,Next Day Air,No,42,Credit Card,Fortnightly,14
2229,54,Middle-aged,Male,Gloves,Accessories,50,Kansas,Midwest,M,Green,Fall,3.7,No,Free Shipping,No,5,Credit Card,Weekly,7
2230,70,Senior,Male,Pants,Clothing,97,Minnesota,Midwest,M,Silver,Fall,3.9,No,Express,No,50,Venmo,Monthly,30
2231,52,Middle-aged,Male,Sneakers,Footwear,36,Colorado,West,S,Teal,Spring,3.8,No,Express,No,33,Venmo,Fortnightly,14
2232,34,Adult,Male,Jacket,Outerwear,49,Utah,West,M,Beige,Fall,4.1,No,Store Pickup,No,1,Credit Card,Weekly,7
2233,65,Senior,Male,Shoes,Footwear,64,North Carolina,South,L,Lavender,Spring,4,No,Store Pickup,No,14,Cash,Fortnightly,14
2234,38,Adult,Male,Blouse,Clothing,31,Florida,South,XL,Gray,Summer,4.5,No,Express,No,48,Credit Card,Monthly,30
2235,35,Adult,Male,Boots,Footwear,66,New Hampshire,Northeast,S,Yellow,Winter,4,No,Express,No,26,Cash,Weekly,7
2236,40,Adult,Male,Socks,Clothing,82,Illinois,Midwest,M,Gray,Spring,4.5,No,2-Day Shipping,No,44,Credit Card,Annually,365
2237,23,Young Adult,Male,T-shirt,Clothing,88,Louisiana,South,M,Yellow,Winter,2.7,No,Standard,No,18,Debit Card,Fortnightly,14
2238,45,Middle-aged,Male,Sandals,Footwear,34,Alabama,South,S,Black,Summer,3.8,No,Next Day Air,No,31,Venmo,Every 3 Months,90
2239,40,Adult,Male,Sneakers,Footwear,84,Florida,South,L,Beige,Winter,3.8,No,Standard,No,18,Debit Card,Weekly,7
2240,42,Adult,Male,Jewelry,Accessories,96,Alabama,South,L,Indigo,Summer,3.8,No,2-Day Shipping,No,41,Credit Card,Every 3 Months,90
2241,57,Middle-aged,Male,Sandals,Footwear,71,California,West,L,Green,Winter,4.3,No,Next Day Air,No,18,Debit Card,Every 3 Months,90
2242,18,Young Adult,Male,Jacket,Outerwear,77,Maryland,South,M,Purple,Summer,3.5,No,Free Shipping,No,3,Bank Transfer,Bi-Weekly,14
2243,18,Young Adult,Male,Skirt,Clothing,66,Nevada,West,M,Orange,Spring,3.8,No,Next Day Air,No,5,Credit Card,Bi-Weekly,14
2244,56,Middle-aged,Male,Shirt,Clothing,21,Massachusetts,Northeast,M,Teal,Winter,3.7,No,2-Day Shipping,No,13,Debit Card,Annually,365
2245,35,Adult,Male,Shorts,Clothing,37,South Carolina,South,M,Gold,Summer,4.8,No,2-Day Shipping,No,22,PayPal,Annually,365
2246,49,Middle-aged,Male,Socks,Clothing,90,Delaware,South,L,Gray,Fall,4.9,No,Free Shipping,No,45,PayPal,Fortnightly,14
2247,49,Middle-aged,Male,Jacket,Outerwear,96,Hawaii,West,M,Cyan,Fall,4.3,No,Store Pickup,No,39,PayPal,Every 3 Months,90
2248,34,Adult,Male,Jewelry,Accessories,37,Florida,South,L,Teal,Summer,4.4,No,Next Day Air,No,18,Venmo,Annually,365
2249,63,Senior,Male,T-shirt,Clothing,66,Rhode Island,Northeast,M,Violet,Winter,3.4,No,Free Shipping,No,19,PayPal,Fortnightly,14
2250,42,Adult,Male,Gloves,Accessories,45,Wyoming,West,XL,Indigo,Spring,4.3,No,Next Day Air,No,29,Debit Card,Weekly,7
2251,41,Adult,Male,Shoes,Footwear,89,Colorado,West,L,Pink,Summer,4.6,No,Store Pickup,No,19,Credit Card,Weekly,7
2252,26,Young Adult,Male,Shoes,Footwear,94,Virginia,South,L,Gold,Fall,3.8,No,Free Shipping,No,22,Debit Card,Monthly,30
2253,48,Middle-aged,Male,Shoes,Footwear,96,Nebraska,Midwest,S,Maroon,Summer,3.9,No,Express,No,21,Bank Transfer,Annually,365
2254,62,Senior,Male,Hoodie,Clothing,31,Oklahoma,South,M,Brown,Spring,2.6,No,Store Pickup,No,22,PayPal,Monthly,30
2255,24,Young Adult,Male,Belt,Accessories,79,North Dakota,Midwest,M,Gold,Winter,4.2,No,Store Pickup,No,44,PayPal,Every 3 Months,90
2256,48,Middle-aged,Male,Coat,Outerwear,39,Michigan,Midwest,L,Teal,Spring,4.6,No,Store Pickup,No,42,Bank Transfer,Quarterly,90
2257,31,Young Adult,Male,Blouse,Clothing,22,California,West,M,Turquoise,Fall,5,No,Standard,No,33,Credit Card,Quarterly,90
2258,41,Adult,Male,Skirt,Clothing,32,Tennessee,South,L,Olive,Fall,4.2,No,Standard,No,6,Bank Transfer,Annually,365
2259,24,Young Adult,Male,T-shirt,Clothing,71,Ohio,Midwest,L,Cyan,Winter,4.3,No,Store Pickup,No,44,Credit Card,Every 3 Months,90
2260,60,Senior,Male,Jeans,Clothing,96,Florida,South,XL,Beige,Spring,3.3,No,Free Shipping,No,24,Cash,Annually,365
2261,38,Adult,Male,Scarf,Accessories,82,Missouri,Midwest,M,Blue,Fall,4.9,No,Express,No,16,PayPal,Quarterly,90
2262,58,Senior,Male,Backpack,Accessories,76,South Carolina,South,L,Gold,Spring,4.4,No,Standard,No,12,Bank Transfer,Fortnightly,14
2263,53,Middle-aged,Male,Backpack,Accessories,22,Arizona,West,M,Green,Winter,3.1,No,2-Day Shipping,No,50,PayPal,Monthly,30
